payment_id,order_id,payment_method,amount,status,transaction_date,failure_reason,refund_amount
PAY_0012036,ORD_0012036,Credit Card,60.61,Completed,2024-03-12,,0.0
PAY_0012037,ORD_0012037,Credit Card,118.3,Completed,2024-04-12,,0.0
PAY_0012038,ORD_0012038,PayPal,55.0,Completed,2024-04-17,,0.0
PAY_0012039,ORD_0012039,Debit Card,237.23,Completed,2024-04-24,,0.0
PAY_0012040,ORD_0012040,Credit Card,164.75,Pending,2024-06-20,,0.0
PAY_0012041,ORD_0012041,PayPal,98.86,Completed,2024-08-24,,0.0
PAY_0012042,ORD_0012042,Klarna,141.18,Authorized,2024-09-09,,0.0
PAY_0012043,ORD_0012043,Credit Card,104.36,Refunded,2024-12-12,,49.81
PAY_0012044,ORD_0012044,Credit Card,117.57,Completed,2023-11-10,,0.0
PAY_0012045,ORD_0012045,Klarna,73.4,Partially Refunded,2024-11-10,,62.14
PAY_0012046,ORD_0012046,Credit Card,117.04,Partially Refunded,2023-08-20,,37.27
PAY_0012047,ORD_0012047,Debit Card,135.46,Completed,2023-10-06,,0.0
PAY_0012048,ORD_0012048,Credit Card,118.39,Completed,2024-03-20,,0.0
PAY_0012049,ORD_0012049,Debit Card,52.63,Completed,2024-04-25,,0.0
PAY_0012050,ORD_0012050,Debit Card,237.11,Partially Refunded,2024-06-23,,80.31
PAY_0012051,ORD_0012051,Klarna,38.06,Completed,2024-09-10,,0.0
PAY_0012052,ORD_0012052,Apple Pay,53.1,Completed,2024-11-02,,0.0
PAY_0012053,ORD_0012053,Debit Card,234.4,Completed,2023-09-14,,0.0
PAY_0012054,ORD_0012054,PayPal,75.05,Partially Refunded,2023-10-18,,68.77
PAY_0012055,ORD_0012055,Credit Card,76.23,Completed,2023-12-29,,0.0
PAY_0012056,ORD_0012056,Credit Card,118.68,Partially Refunded,2024-05-04,,78.02
PAY_0012057,ORD_0012057,Apple Pay,52.11,Completed,2023-11-21,,0.0
PAY_0012058,ORD_0012058,Credit Card,117.99,Completed,2024-01-17,,0.0
PAY_0012059,ORD_0012059,PayPal,91.17,Completed,2024-04-02,,0.0
PAY_0012060,ORD_0012060,Credit Card,249.06,Partially Refunded,2024-06-25,,240.42
PAY_0012061,ORD_0012061,Credit Card,61.44,Completed,2024-08-07,,0.0
PAY_0012062,ORD_0012062,Credit Card,82.86,Completed,2024-11-26,,0.0
PAY_0012063,ORD_0012063,Debit Card,52.76,Completed,2024-06-18,,0.0
PAY_0012064,ORD_0012064,Credit Card,82.81,Failed,2024-09-04,Fraud flag,0.0
PAY_0012065,ORD_0012065,Debit Card,53.17,Partially Refunded,2024-11-30,,22.35
PAY_0012066,ORD_0012066,PayPal,52.73,Completed,2024-06-04,,0.0
PAY_0012067,ORD_0012067,Credit Card,120.72,Refunded,2024-10-23,,83.17
PAY_0012068,ORD_0012068,Debit Card,100.0,Completed,2024-08-16,,0.0
PAY_0012069,ORD_0012069,Klarna,52.3,Pending,2023-12-08,,0.0
PAY_0012070,ORD_0012070,Debit Card,75.4,Completed,2024-01-22,,0.0
PAY_0012071,ORD_0012071,PayPal,99.07,Refunded,2024-02-05,,29.98
PAY_0012072,ORD_0012072,Credit Card,99.12,Completed,2024-02-15,,0.0
PAY_0012073,ORD_0012073,Credit Card,182.26,Partially Refunded,2024-03-01,,176.08
PAY_0012074,ORD_0012074,PayPal,118.38,Partially Refunded,2024-03-18,,66.45
PAY_0012075,ORD_0012075,Debit Card,356.14,Partially Refunded,2024-05-09,,195.74
PAY_0012076,ORD_0012076,Credit Card,103.74,Completed,2023-07-08,,0.0
PAY_0012077,ORD_0012077,PayPal,51.84,Partially Refunded,2023-07-18,,15.96
PAY_0012078,ORD_0012078,Debit Card,456.57,Completed,2023-10-17,,0.0
PAY_0012079,ORD_0012079,Apple Pay,217.52,Completed,2024-02-07,,0.0
PAY_0012080,ORD_0012080,Credit Card,238.23,Completed,2024-07-12,,0.0
PAY_0012081,ORD_0012081,PayPal,60.13,Completed,2023-11-22,,0.0
PAY_0012082,ORD_0012082,Credit Card,97.25,Completed,2023-11-25,,0.0
PAY_0012083,ORD_0012083,Credit Card,52.43,Completed,2024-02-01,,0.0
PAY_0012084,ORD_0012084,Credit Card,91.24,Completed,2024-04-16,,0.0
PAY_0012085,ORD_0012085,Credit Card,357.34,Completed,2024-07-11,,0.0
PAY_0012086,ORD_0012086,Debit Card,334.26,Partially Refunded,2024-06-17,,102.93
PAY_0012087,ORD_0012087,Apple Pay,76.4,Failed,2023-10-31,Card declined,0.0
PAY_0012088,ORD_0012088,Credit Card,52.36,Partially Refunded,2024-01-05,,36.1
PAY_0012089,ORD_0012089,Debit Card,155.4,Refunded,2024-02-01,,94.75
PAY_0012090,ORD_0012090,Credit Card,148.44,Partially Refunded,2024-11-28,,90.41
PAY_0012091,ORD_0012091,Apple Pay,90.78,Partially Refunded,2024-01-11,,74.15
PAY_0012092,ORD_0012092,Credit Card,97.82,Completed,2024-01-17,,0.0
PAY_0012093,ORD_0012093,Klarna,99.04,Completed,2024-02-18,,0.0
PAY_0012094,ORD_0012094,Debit Card,163.86,Completed,2024-03-09,,0.0
PAY_0012095,ORD_0012095,Credit Card,118.82,Completed,2024-05-26,,0.0
PAY_0012096,ORD_0012096,Credit Card,128.95,Partially Refunded,2024-08-15,,108.02
PAY_0012097,ORD_0012097,Apple Pay,165.93,Completed,2024-12-20,,0.0
PAY_0012098,ORD_0012098,Credit Card,166.07,Completed,2024-11-17,,0.0
PAY_0012099,ORD_0012099,Debit Card,253.99,Completed,2024-12-02,,0.0
PAY_0012100,ORD_0012100,Credit Card,72.85,Completed,2024-07-25,,0.0
PAY_0012101,ORD_0012101,Credit Card,108.09,Completed,2024-08-08,,0.0
PAY_0012102,ORD_0012102,Apple Pay,140.57,Refunded,2024-08-21,,114.3
PAY_0012103,ORD_0012103,PayPal,26.27,Completed,2024-08-30,,0.0
PAY_0012104,ORD_0012104,Credit Card,48.9,Completed,2024-10-24,,0.0
PAY_0012105,ORD_0012105,Debit Card,53.15,Partially Refunded,2024-12-06,,48.15
PAY_0012106,ORD_0012106,Credit Card,119.13,Completed,2024-07-15,,0.0
PAY_0012107,ORD_0012107,Credit Card,233.97,Completed,2023-08-11,,0.0
PAY_0012108,ORD_0012108,Debit Card,117.01,Completed,2023-08-14,,0.0
PAY_0012109,ORD_0012109,Debit Card,117.17,Completed,2023-09-09,,0.0
PAY_0012110,ORD_0012110,Apple Pay,143.5,Refunded,2024-02-09,,43.62
PAY_0012111,ORD_0012111,Credit Card,236.74,Completed,2024-03-16,,0.0
PAY_0012112,ORD_0012112,Apple Pay,110.98,Pending,2024-07-23,,0.0
PAY_0012113,ORD_0012113,Debit Card,32.95,Partially Refunded,2023-05-14,,16.08
PAY_0012114,ORD_0012114,Klarna,118.78,Completed,2024-05-20,,0.0
PAY_0012115,ORD_0012115,Credit Card,19.43,Partially Refunded,2024-07-04,,14.74
PAY_0012116,ORD_0012116,Credit Card,52.75,Completed,2024-10-03,,0.0
PAY_0012117,ORD_0012117,Credit Card,52.76,Completed,2024-06-14,,0.0
PAY_0012118,ORD_0012118,Debit Card,118.88,Pending,2024-07-22,,0.0
PAY_0012119,ORD_0012119,Debit Card,60.32,Completed,2024-12-07,,0.0
PAY_0012120,ORD_0012120,PayPal,169.86,Completed,2023-12-23,,0.0
PAY_0012121,ORD_0012121,Credit Card,235.92,Partially Refunded,2024-01-12,,151.74
PAY_0012122,ORD_0012122,Credit Card,118.76,Completed,2024-05-16,,0.0
PAY_0012123,ORD_0012123,Credit Card,493.45,Partially Refunded,2024-05-19,,320.01
PAY_0012124,ORD_0012124,Credit Card,52.61,Completed,2024-09-03,,0.0
PAY_0012125,ORD_0012125,Apple Pay,241.74,Completed,2024-10-21,,0.0
PAY_0012126,ORD_0012126,Credit Card,388.92,Completed,2024-05-24,,0.0
PAY_0012127,ORD_0012127,Credit Card,55.17,Completed,2024-06-25,,0.0
PAY_0012128,ORD_0012128,PayPal,107.0,Completed,2024-08-26,,0.0
PAY_0012129,ORD_0012129,Credit Card,73.46,Partially Refunded,2024-12-01,,52.54
PAY_0012130,ORD_0012130,PayPal,83.57,Completed,2024-12-16,,0.0
PAY_0012131,ORD_0012131,Credit Card,116.15,Completed,2023-04-01,,0.0
PAY_0012132,ORD_0012132,Debit Card,51.85,Completed,2023-06-10,,0.0
PAY_0012133,ORD_0012133,Debit Card,75.58,Completed,2023-07-18,,0.0
PAY_0012134,ORD_0012134,Credit Card,234.45,Completed,2023-09-17,,0.0
PAY_0012135,ORD_0012135,Credit Card,71.19,Completed,2023-10-28,,0.0
PAY_0012136,ORD_0012136,PayPal,235.79,Completed,2024-03-06,,0.0
PAY_0012137,ORD_0012137,Credit Card,52.61,Completed,2024-04-13,,0.0
PAY_0012138,ORD_0012138,Credit Card,45.42,Authorized,2024-06-21,,0.0
PAY_0012139,ORD_0012139,Credit Card,52.84,Completed,2024-11-08,,0.0
PAY_0012140,ORD_0012140,Credit Card,53.2,Completed,2024-12-14,,0.0
PAY_0012141,ORD_0012141,Credit Card,117.15,Pending,2023-09-05,,0.0
PAY_0012142,ORD_0012142,Credit Card,59.13,Completed,2023-10-06,,0.0
PAY_0012143,ORD_0012143,Apple Pay,117.99,Completed,2024-01-17,,0.0
PAY_0012144,ORD_0012144,Debit Card,233.76,Completed,2024-03-30,,0.0
PAY_0012145,ORD_0012145,Klarna,171.13,Completed,2024-04-02,,0.0
PAY_0012146,ORD_0012146,Debit Card,86.02,Refunded,2024-09-18,,52.63
PAY_0012147,ORD_0012147,Klarna,82.8,Partially Refunded,2024-11-13,,26.36
PAY_0012148,ORD_0012148,PayPal,52.61,Completed,2024-04-14,,0.0
PAY_0012149,ORD_0012149,Debit Card,356.4,Completed,2024-05-24,,0.0
PAY_0012150,ORD_0012150,Credit Card,119.15,Completed,2024-07-17,,0.0
PAY_0012151,ORD_0012151,Debit Card,71.97,Completed,2024-07-28,,0.0
PAY_0012152,ORD_0012152,Credit Card,64.45,Completed,2024-08-20,,0.0
PAY_0012153,ORD_0012153,Credit Card,476.94,Pending,2024-08-29,,0.0
PAY_0012154,ORD_0012154,Credit Card,190.76,Completed,2024-09-01,,0.0
PAY_0012155,ORD_0012155,Klarna,52.95,Partially Refunded,2024-09-04,,37.32
PAY_0012156,ORD_0012156,Apple Pay,48.9,Authorized,2024-10-23,,0.0
PAY_0012157,ORD_0012157,PayPal,140.97,Partially Refunded,2024-11-14,,115.58
PAY_0012158,ORD_0012158,Apple Pay,45.74,Completed,2024-12-03,,0.0
PAY_0012159,ORD_0012159,Credit Card,181.77,Partially Refunded,2023-11-07,,112.61
PAY_0012160,ORD_0012160,Credit Card,53.95,Completed,2024-03-24,,0.0
PAY_0012161,ORD_0012161,Credit Card,35.5,Completed,2024-04-01,,0.0
PAY_0012162,ORD_0012162,Debit Card,52.9,Partially Refunded,2024-08-14,,25.58
PAY_0012163,ORD_0012163,PayPal,132.01,Authorized,2024-11-24,,0.0
PAY_0012164,ORD_0012164,Credit Card,115.96,Completed,2023-03-02,,0.0
PAY_0012165,ORD_0012165,Klarna,116.2,Completed,2023-04-09,,0.0
PAY_0012166,ORD_0012166,Debit Card,59.69,Completed,2023-04-28,,0.0
PAY_0012167,ORD_0012167,Credit Card,63.02,Refunded,2023-05-09,,53.15
PAY_0012168,ORD_0012168,Credit Card,52.03,Completed,2023-08-19,,0.0
PAY_0012169,ORD_0012169,Apple Pay,170.5,Completed,2023-08-22,,0.0
PAY_0012170,ORD_0012170,Credit Card,389.39,Authorized,2023-08-26,,0.0
PAY_0012171,ORD_0012171,Credit Card,117.1,Partially Refunded,2023-08-30,,98.07
PAY_0012172,ORD_0012172,PayPal,117.48,Completed,2023-10-28,,0.0
PAY_0012173,ORD_0012173,Credit Card,117.57,Partially Refunded,2023-11-11,,49.36
PAY_0012174,ORD_0012174,PayPal,60.37,Completed,2023-12-20,,0.0
PAY_0012175,ORD_0012175,Credit Card,74.75,Completed,2024-01-25,,0.0
PAY_0012176,ORD_0012176,Credit Card,118.71,Completed,2024-05-09,,0.0
PAY_0012177,ORD_0012177,Credit Card,118.91,Completed,2024-06-09,,0.0
PAY_0012178,ORD_0012178,Debit Card,357.27,Completed,2024-07-09,,0.0
PAY_0012179,ORD_0012179,Credit Card,253.3,Partially Refunded,2024-07-16,,160.97
PAY_0012180,ORD_0012180,Credit Card,119.25,Partially Refunded,2024-08-02,,80.16
PAY_0012181,ORD_0012181,Credit Card,407.82,Failed,2024-11-08,Expired card,0.0
PAY_0012182,ORD_0012182,Credit Card,30.17,Completed,2023-07-27,,0.0
PAY_0012183,ORD_0012183,Debit Card,117.02,Completed,2023-08-16,,0.0
PAY_0012184,ORD_0012184,Credit Card,52.19,Partially Refunded,2023-10-25,,17.61
PAY_0012185,ORD_0012185,Apple Pay,108.63,Refunded,2024-11-07,,50.78
PAY_0012186,ORD_0012186,PayPal,60.01,Partially Refunded,2023-03-28,,56.09
PAY_0012187,ORD_0012187,Credit Card,349.3,Completed,2023-05-16,,0.0
PAY_0012188,ORD_0012188,PayPal,60.17,Completed,2023-05-22,,0.0
PAY_0012189,ORD_0012189,Apple Pay,232.98,Pending,2023-05-25,,0.0
PAY_0012190,ORD_0012190,Credit Card,51.83,Partially Refunded,2023-06-02,,27.93
PAY_0012191,ORD_0012191,Credit Card,59.83,Completed,2023-08-01,,0.0
PAY_0012192,ORD_0012192,Credit Card,59.99,Completed,2023-08-08,,0.0
PAY_0012193,ORD_0012193,Apple Pay,117.14,Completed,2023-09-04,,0.0
PAY_0012194,ORD_0012194,Credit Card,59.07,Completed,2023-09-11,,0.0
PAY_0012195,ORD_0012195,Credit Card,586.39,Completed,2023-09-26,,0.0
PAY_0012196,ORD_0012196,Klarna,117.3,Completed,2023-09-29,,0.0
PAY_0012197,ORD_0012197,Debit Card,71.17,Partially Refunded,2023-10-23,,28.74
PAY_0012198,ORD_0012198,Klarna,117.64,Completed,2023-12-31,,0.0
PAY_0012199,ORD_0012199,PayPal,117.87,Completed,2023-12-29,,0.0
PAY_0012200,ORD_0012200,Credit Card,264.35,Partially Refunded,2023-12-28,,111.44
PAY_0012201,ORD_0012201,Apple Pay,444.68,Completed,2023-12-31,,0.0
PAY_0012202,ORD_0012202,Credit Card,71.49,Completed,2024-01-22,,0.0
PAY_0012203,ORD_0012203,Debit Card,118.62,Pending,2024-04-24,,0.0
PAY_0012204,ORD_0012204,Credit Card,31.2,Partially Refunded,2024-05-10,,11.73
PAY_0012205,ORD_0012205,Credit Card,52.75,Refunded,2024-06-11,,30.33
PAY_0012206,ORD_0012206,Debit Card,119.77,Completed,2024-10-23,,0.0
PAY_0012207,ORD_0012207,PayPal,95.36,Completed,2023-12-14,,0.0
PAY_0012208,ORD_0012208,Credit Card,233.38,Partially Refunded,2023-12-24,,154.15
PAY_0012209,ORD_0012209,Credit Card,163.93,Partially Refunded,2024-03-17,,105.15
PAY_0012210,ORD_0012210,Credit Card,149.39,Completed,2024-07-08,,0.0
PAY_0012211,ORD_0012211,PayPal,95.19,Completed,2024-11-12,,0.0
PAY_0012212,ORD_0012212,PayPal,92.32,Refunded,2024-11-24,,43.68
PAY_0012213,ORD_0012213,Credit Card,202.29,Authorized,2024-12-08,,0.0
PAY_0012214,ORD_0012214,Credit Card,234.64,Refunded,2023-10-03,,174.34
PAY_0012215,ORD_0012215,Credit Card,117.96,Completed,2024-02-07,,0.0
PAY_0012216,ORD_0012216,Credit Card,105.36,Failed,2024-04-20,Fraud flag,0.0
PAY_0012217,ORD_0012217,Credit Card,108.43,Completed,2024-10-04,,0.0
PAY_0012218,ORD_0012218,Credit Card,60.19,Completed,2024-10-16,,0.0
PAY_0012219,ORD_0012219,Debit Card,117.61,Pending,2023-11-18,,0.0
PAY_0012220,ORD_0012220,PayPal,52.31,Refunded,2023-12-14,,20.71
PAY_0012221,ORD_0012221,Credit Card,138.48,Completed,2023-12-28,,0.0
PAY_0012222,ORD_0012222,Apple Pay,707.88,Partially Refunded,2024-01-15,,261.49
PAY_0012223,ORD_0012223,Credit Card,119.28,Completed,2024-08-07,,0.0
PAY_0012224,ORD_0012224,PayPal,119.55,Partially Refunded,2024-09-17,,96.36
PAY_0012225,ORD_0012225,Credit Card,234.19,Completed,2023-08-28,,0.0
PAY_0012226,ORD_0012226,Credit Card,117.2,Completed,2023-09-14,,0.0
PAY_0012227,ORD_0012227,Credit Card,71.07,Completed,2023-09-23,,0.0
PAY_0012228,ORD_0012228,PayPal,235.55,Completed,2023-12-13,,0.0
PAY_0012229,ORD_0012229,Debit Card,171.8,Completed,2024-04-01,,0.0
PAY_0012230,ORD_0012230,Credit Card,410.51,Refunded,2024-11-20,,366.65
PAY_0012231,ORD_0012231,Credit Card,97.14,Completed,2024-11-23,,0.0
PAY_0012232,ORD_0012232,Credit Card,106.73,Completed,2023-12-15,,0.0
PAY_0012233,ORD_0012233,Credit Card,71.51,Completed,2024-01-28,,0.0
PAY_0012234,ORD_0012234,Credit Card,118.62,Completed,2024-04-24,,0.0
PAY_0012235,ORD_0012235,Credit Card,393.44,Completed,2024-07-13,,0.0
PAY_0012236,ORD_0012236,PayPal,214.48,Completed,2024-09-20,,0.0
PAY_0012237,ORD_0012237,Credit Card,61.18,Completed,2024-09-28,,0.0
PAY_0012238,ORD_0012238,Credit Card,55.46,Completed,2024-10-16,,0.0
PAY_0012239,ORD_0012239,PayPal,141.5,Completed,2023-08-21,,0.0
PAY_0012240,ORD_0012240,Credit Card,117.17,Completed,2023-09-09,,0.0
PAY_0012241,ORD_0012241,Debit Card,117.5,Completed,2023-11-01,,0.0
PAY_0012242,ORD_0012242,PayPal,60.4,Completed,2023-12-27,,0.0
PAY_0012243,ORD_0012243,Credit Card,52.68,Completed,2024-05-16,,0.0
PAY_0012244,ORD_0012244,Debit Card,257.95,Refunded,2024-08-17,,80.6
PAY_0012245,ORD_0012245,Credit Card,119.51,Completed,2024-09-12,,0.0
PAY_0012246,ORD_0012246,Klarna,95.23,Refunded,2023-11-18,,89.05
PAY_0012247,ORD_0012247,Credit Card,87.6,Completed,2024-08-28,,0.0
PAY_0012248,ORD_0012248,Credit Card,116.2,Completed,2023-04-18,,0.0
PAY_0012249,ORD_0012249,Credit Card,321.65,Completed,2023-04-24,,0.0
PAY_0012250,ORD_0012250,PayPal,204.65,Failed,2023-07-13,Expired card,0.0
PAY_0012251,ORD_0012251,Apple Pay,54.35,Completed,2023-08-09,,0.0
PAY_0012252,ORD_0012252,Credit Card,59.11,Authorized,2023-10-03,,0.0
PAY_0012253,ORD_0012253,Credit Card,185.39,Partially Refunded,2023-10-09,,113.89
PAY_0012254,ORD_0012254,Credit Card,398.02,Completed,2023-11-14,,0.0
PAY_0012255,ORD_0012255,Credit Card,38.18,Partially Refunded,2023-12-29,,17.26
PAY_0012256,ORD_0012256,Credit Card,446.28,Refunded,2024-03-20,,203.27
PAY_0012257,ORD_0012257,Credit Card,118.45,Completed,2024-03-30,,0.0
PAY_0012258,ORD_0012258,Debit Card,118.83,Completed,2024-07-15,,0.0
PAY_0012259,ORD_0012259,Credit Card,26.18,Completed,2024-07-18,,0.0
PAY_0012260,ORD_0012260,PayPal,284.68,Completed,2024-08-22,,0.0
PAY_0012261,ORD_0012261,Klarna,61.65,Completed,2024-10-17,,0.0
PAY_0012262,ORD_0012262,Credit Card,53.19,Partially Refunded,2024-12-12,,49.03
PAY_0012263,ORD_0012263,PayPal,129.02,Partially Refunded,2024-12-31,,116.89
PAY_0012264,ORD_0012264,Debit Card,233.58,Completed,2023-07-11,,0.0
PAY_0012265,ORD_0012265,Credit Card,90.12,Completed,2023-08-30,,0.0
PAY_0012266,ORD_0012266,Credit Card,234.45,Completed,2023-09-18,,0.0
PAY_0012267,ORD_0012267,Apple Pay,54.95,Partially Refunded,2024-03-29,,46.2
PAY_0012268,ORD_0012268,Credit Card,118.78,Completed,2024-05-20,,0.0
PAY_0012269,ORD_0012269,PayPal,137.31,Completed,2024-06-15,,0.0
PAY_0012270,ORD_0012270,Credit Card,119.06,Completed,2024-07-03,,0.0
PAY_0012271,ORD_0012271,Credit Card,71.26,Completed,2023-12-27,,0.0
PAY_0012272,ORD_0012272,Credit Card,90.99,Completed,2024-04-02,,0.0
PAY_0012273,ORD_0012273,Credit Card,55.31,Completed,2024-08-18,,0.0
PAY_0012274,ORD_0012274,Credit Card,116.08,Completed,2023-03-21,,0.0
PAY_0012275,ORD_0012275,Credit Card,52.02,Partially Refunded,2023-08-15,,24.53
PAY_0012276,ORD_0012276,Credit Card,362.06,Completed,2023-08-22,,0.0
PAY_0012277,ORD_0012277,Credit Card,117.07,Completed,2023-08-25,,0.0
PAY_0012278,ORD_0012278,PayPal,222.17,Completed,2023-08-11,,0.0
PAY_0012279,ORD_0012279,PayPal,52.13,Completed,2023-10-04,,0.0
PAY_0012280,ORD_0012280,Credit Card,117.55,Completed,2023-11-07,,0.0
PAY_0012281,ORD_0012281,Credit Card,117.72,Completed,2023-12-04,,0.0
PAY_0012282,ORD_0012282,Credit Card,163.78,Failed,2024-04-07,Fraud flag,0.0
PAY_0012283,ORD_0012283,Credit Card,70.99,Authorized,2023-08-31,,0.0
PAY_0012284,ORD_0012284,Apple Pay,203.02,Completed,2024-12-09,,0.0
PAY_0012285,ORD_0012285,Apple Pay,248.72,Completed,2024-12-12,,0.0
PAY_0012286,ORD_0012286,Credit Card,165.24,Partially Refunded,2024-08-14,,163.24
PAY_0012287,ORD_0012287,Credit Card,135.91,Partially Refunded,2024-08-23,,135.07
PAY_0012288,ORD_0012288,PayPal,104.88,Completed,2024-09-30,,0.0
PAY_0012289,ORD_0012289,Debit Card,98.37,Completed,2023-09-27,,0.0
PAY_0012290,ORD_0012290,Debit Card,89.96,Completed,2023-12-01,,0.0
PAY_0012291,ORD_0012291,PayPal,164.96,Pending,2024-07-14,,0.0
PAY_0012292,ORD_0012292,Credit Card,117.62,Authorized,2023-12-26,,0.0
PAY_0012293,ORD_0012293,Credit Card,117.86,Completed,2023-12-26,,0.0
PAY_0012294,ORD_0012294,Credit Card,118.12,Completed,2024-02-05,,0.0
PAY_0012295,ORD_0012295,Debit Card,235.99,Completed,2024-02-14,,0.0
PAY_0012296,ORD_0012296,Apple Pay,166.63,Partially Refunded,2024-08-27,,121.25
PAY_0012297,ORD_0012297,Credit Card,216.33,Refunded,2023-08-31,,165.99
PAY_0012298,ORD_0012298,Credit Card,287.01,Refunded,2024-10-22,,164.81
PAY_0012299,ORD_0012299,Apple Pay,89.85,Pending,2024-10-25,,0.0
PAY_0012300,ORD_0012300,Credit Card,108.57,Completed,2023-06-10,,0.0
PAY_0012301,ORD_0012301,Credit Card,52.3,Completed,2023-12-08,,0.0
PAY_0012302,ORD_0012302,Debit Card,257.72,Completed,2024-07-31,,0.0
PAY_0012303,ORD_0012303,Credit Card,117.77,Completed,2023-12-13,,0.0
PAY_0012304,ORD_0012304,Klarna,288.99,Completed,2023-12-18,,0.0
PAY_0012305,ORD_0012305,Credit Card,132.08,Partially Refunded,2024-04-02,,54.67
PAY_0012306,ORD_0012306,Credit Card,288.73,Completed,2023-12-02,,0.0
PAY_0012307,ORD_0012307,Credit Card,235.76,Completed,2023-12-31,,0.0
PAY_0012308,ORD_0012308,Klarna,179.53,Completed,2024-03-22,,0.0
PAY_0012309,ORD_0012309,Credit Card,122.67,Completed,2024-04-07,,0.0
PAY_0012310,ORD_0012310,PayPal,237.82,Refunded,2024-06-09,,207.28
PAY_0012311,ORD_0012311,Credit Card,234.22,Completed,2024-08-30,,0.0
PAY_0012312,ORD_0012312,Klarna,100.34,Completed,2024-09-02,,0.0
PAY_0012313,ORD_0012313,Credit Card,120.03,Completed,2024-12-04,,0.0
PAY_0012314,ORD_0012314,Klarna,54.6,Completed,2023-11-11,,0.0
PAY_0012315,ORD_0012315,PayPal,208.8,Completed,2024-01-17,,0.0
PAY_0012316,ORD_0012316,PayPal,236.84,Completed,2024-03-25,,0.0
PAY_0012317,ORD_0012317,Credit Card,118.79,Completed,2024-05-22,,0.0
PAY_0012318,ORD_0012318,Credit Card,55.32,Authorized,2024-08-22,,0.0
PAY_0012319,ORD_0012319,Credit Card,119.8,Completed,2024-10-28,,0.0
PAY_0012320,ORD_0012320,Credit Card,117.72,Completed,2023-12-05,,0.0
PAY_0012321,ORD_0012321,Apple Pay,117.62,Completed,2023-12-27,,0.0
PAY_0012322,ORD_0012322,Credit Card,52.38,Partially Refunded,2024-01-13,,31.5
PAY_0012323,ORD_0012323,Credit Card,118.09,Partially Refunded,2024-02-01,,56.07
PAY_0012324,ORD_0012324,Credit Card,226.41,Partially Refunded,2024-05-19,,192.74
PAY_0012325,ORD_0012325,PayPal,334.63,Partially Refunded,2024-11-19,,175.37
PAY_0012326,ORD_0012326,Credit Card,233.69,Partially Refunded,2023-11-23,,81.63
PAY_0012327,ORD_0012327,Credit Card,60.55,Refunded,2023-11-26,,39.24
PAY_0012328,ORD_0012328,Credit Card,52.29,Completed,2023-12-03,,0.0
PAY_0012329,ORD_0012329,Credit Card,73.08,Completed,2024-08-10,,0.0
PAY_0012330,ORD_0012330,Debit Card,91.69,Completed,2024-09-13,,0.0
PAY_0012331,ORD_0012331,Credit Card,118.71,Completed,2024-05-09,,0.0
PAY_0012332,ORD_0012332,PayPal,117.56,Authorized,2023-11-09,,0.0
PAY_0012333,ORD_0012333,Credit Card,110.94,Partially Refunded,2024-05-08,,49.7
PAY_0012334,ORD_0012334,PayPal,55.3,Completed,2024-08-13,,0.0
PAY_0012335,ORD_0012335,Credit Card,73.05,Completed,2024-09-02,,0.0
PAY_0012336,ORD_0012336,Debit Card,160.76,Completed,2023-03-22,,0.0
PAY_0012337,ORD_0012337,Credit Card,117.31,Completed,2023-10-01,,0.0
PAY_0012338,ORD_0012338,Credit Card,113.45,Completed,2023-12-29,,0.0
PAY_0012339,ORD_0012339,Credit Card,52.45,Partially Refunded,2024-02-08,,40.65
PAY_0012340,ORD_0012340,Credit Card,138.99,Completed,2024-10-07,,0.0
PAY_0012341,ORD_0012341,Credit Card,189.33,Completed,2024-12-15,,0.0
PAY_0012342,ORD_0012342,Credit Card,239.09,Completed,2024-09-17,,0.0
PAY_0012343,ORD_0012343,Klarna,30.1,Partially Refunded,2023-07-21,,15.6
PAY_0012344,ORD_0012344,PayPal,352.77,Partially Refunded,2023-12-21,,257.05
PAY_0012345,ORD_0012345,Debit Card,60.41,Refunded,2024-01-01,,27.37
PAY_0012346,ORD_0012346,Credit Card,52.51,Completed,2024-03-06,,0.0
PAY_0012347,ORD_0012347,Credit Card,107.59,Refunded,2024-05-12,,57.44
PAY_0012348,ORD_0012348,PayPal,52.73,Failed,2024-06-04,Fraud flag,0.0
PAY_0012349,ORD_0012349,Debit Card,91.99,Partially Refunded,2024-09-19,,34.74
PAY_0012350,ORD_0012350,Credit Card,209.77,Completed,2023-08-14,,0.0
PAY_0012351,ORD_0012351,Debit Card,43.29,Partially Refunded,2024-01-03,,37.78
PAY_0012352,ORD_0012352,PayPal,59.5,Completed,2024-02-12,,0.0
PAY_0012353,ORD_0012353,Credit Card,61.07,Partially Refunded,2024-03-28,,55.34
PAY_0012354,ORD_0012354,Credit Card,409.67,Authorized,2024-04-28,,0.0
PAY_0012355,ORD_0012355,Credit Card,237.34,Completed,2024-05-03,,0.0
PAY_0012356,ORD_0012356,Credit Card,219.53,Completed,2024-05-09,,0.0
