order_id,customer_id,order_date,order_status,region,primary_warehouse_id,order_subtotal,discount_amount,shipping_cost,tax_amount,order_total,payment_method,promo_id,cancelled_date,cancel_reason
ORD_0024698,CUST_06818,2023-01-22,CLOSED,North,WH_1,43.38,0.0,6.99,3.47,53.84,Credit Card,,,
ORD_0024699,CUST_06818,2024-05-10,CANCELED,North,WH_1,44.51,0.0,6.99,3.56,55.06,PayPal,,2024-05-12,Changed mind
ORD_0024700,CUST_06818,2024-06-26,COMPLETE,North,WH_4,42.4,0.0,6.99,3.39,52.78,Credit Card,,,
ORD_0024701,CUST_06819,2023-10-29,COMPLETE,East,WH_1,108.79,0.0,0.0,8.7,117.49,Credit Card,,,
ORD_0024702,CUST_06819,2023-12-20,COMPLETE,East,WH_3,545.45,1.1,0.0,43.55,587.9,PayPal,PRM05,,
ORD_0024703,CUST_06820,2023-03-29,COMPLETE,East,WH_4,107.53,0.0,0.0,8.6,116.13,Credit Card,,,
ORD_0024704,CUST_06820,2023-06-04,COMPLETE,East,WH_5,131.96,0.0,0.0,10.56,142.52,Credit Card,,,
ORD_0024705,CUST_06820,2023-06-10,COMPLETE,East,WH_3,215.92,0.0,0.0,17.27,233.19,PayPal,,,
ORD_0024706,CUST_06820,2023-07-24,COMPLETE,East,WH_3,149.86,0.0,0.0,11.99,161.85,Credit Card,,,
ORD_0024707,CUST_06820,2023-08-03,COMPLETE,East,WH_4,108.27,0.27,0.0,8.64,116.64,Apple Pay,PRM03,,
ORD_0024708,CUST_06820,2023-12-16,COMPLETE,East,WH_3,436.28,0.0,0.0,34.9,471.18,Apple Pay,,,
ORD_0024709,CUST_06820,2024-02-25,COMPLETE,East,WH_3,49.61,0.0,6.99,3.97,60.57,PayPal,,,
ORD_0024710,CUST_06820,2024-04-29,COMPLETE,East,WH_3,329.58,0.0,0.0,26.37,355.95,Klarna,,,
ORD_0024711,CUST_06820,2024-07-28,COMPLETE,East,WH_3,110.39,0.0,0.0,8.83,119.22,Credit Card,,,
ORD_0024712,CUST_06820,2024-12-19,COMPLETE,East,WH_3,76.82,0.15,0.0,6.13,82.8,Debit Card,PRM11,,
ORD_0024713,CUST_06821,2023-12-13,COMPLETE,South,WH_2,218.1,0.0,0.0,17.45,235.55,Klarna,,,
ORD_0024714,CUST_06821,2024-10-06,COMPLETE,South,WH_4,17.89,0.0,6.99,1.43,26.31,Credit Card,,,
ORD_0024715,CUST_06822,2024-11-06,COMPLETE,South,WH_2,42.44,0.0,6.99,3.4,52.83,Credit Card,,,
ORD_0024716,CUST_06823,2024-09-08,COMPLETE,East,WH_1,49.17,0.0,6.99,3.93,60.09,Debit Card,,,
ORD_0024717,CUST_06823,2024-12-08,ON_HOLD,East,WH_3,45.14,0.0,6.99,3.61,55.74,PayPal,,,
ORD_0024718,CUST_06825,2024-01-03,COMPLETE,East,WH_3,151.18,0.0,0.0,12.09,163.27,Credit Card,,,
ORD_0024719,CUST_06825,2024-02-17,PROCESSING,East,WH_3,328.32,0.0,0.0,26.27,354.59,Debit Card,,,
ORD_0024720,CUST_06825,2024-07-12,COMPLETE,East,WH_5,423.28,0.0,0.0,33.86,457.14,Debit Card,,,
ORD_0024721,CUST_06825,2024-07-22,COMPLETE,East,WH_2,182.86,0.46,0.0,14.59,196.99,PayPal,PRM08,,
ORD_0024722,CUST_06827,2024-08-08,COMPLETE,South,WH_3,110.45,0.0,0.0,8.84,119.29,Credit Card,,,
ORD_0024723,CUST_06827,2024-09-04,COMPLETE,South,WH_2,110.56,0.17,0.0,8.83,119.22,Credit Card,PRM09,,
ORD_0024724,CUST_06827,2024-09-22,COMPLETE,South,WH_4,110.71,0.0,0.0,8.86,119.57,Credit Card,,,
ORD_0024725,CUST_06827,2024-11-13,COMPLETE,South,WH_2,76.67,0.0,0.0,6.13,82.8,Debit Card,,,
ORD_0024726,CUST_06827,2024-11-26,COMPLETE,South,WH_2,53.82,0.0,6.99,4.31,65.12,Credit Card,,,
ORD_0024727,CUST_06827,2024-12-24,ON_HOLD,South,WH_2,49.64,0.1,6.99,3.96,60.49,Debit Card,PRM11,,
ORD_0024728,CUST_06827,2024-12-27,COMPLETE,South,WH_2,118.31,0.0,0.0,9.46,127.77,Klarna,,,
ORD_0024729,CUST_06827,2024-11-27,COMPLETE,South,WH_5,95.32,0.0,0.0,7.63,102.95,Credit Card,,,
ORD_0024730,CUST_06827,2024-11-08,COMPLETE,South,WH_2,175.29,0.0,0.0,14.02,189.31,Debit Card,,,
ORD_0024731,CUST_06828,2023-09-26,COMPLETE,South,WH_2,71.79,0.0,6.99,5.74,84.52,Credit Card,,,
ORD_0024732,CUST_06828,2024-07-08,COMPLETE,South,WH_2,173.6,0.0,0.0,13.89,187.49,Credit Card,,,
ORD_0024733,CUST_06829,2023-11-14,PENDING_PAYMENT,West,WH_4,150.78,0.0,0.0,12.06,162.84,Credit Card,,,
ORD_0024734,CUST_06829,2024-01-07,COMPLETE,West,WH_3,103.0,0.0,0.0,8.24,111.24,PayPal,,,
ORD_0024735,CUST_06829,2024-04-06,COMPLETE,West,WH_4,109.72,0.0,0.0,8.78,118.5,Debit Card,,,
ORD_0024736,CUST_06829,2024-05-10,COMPLETE,West,WH_4,270.03,0.0,0.0,21.6,291.63,Debit Card,,,
ORD_0024737,CUST_06829,2024-10-09,COMPLETE,West,WH_4,374.81,0.0,0.0,29.98,404.79,Credit Card,,,
ORD_0024738,CUST_06829,2024-11-26,COMPLETE,West,WH_4,300.51,0.0,0.0,24.04,324.55,Credit Card,,,
ORD_0024739,CUST_06829,2024-12-16,COMPLETE,West,WH_2,42.79,0.0,6.99,3.42,53.2,PayPal,,,
ORD_0024740,CUST_06830,2024-04-01,CANCELED,East,WH_3,12.85,0.03,6.99,1.03,20.84,Credit Card,PRM07,2024-04-01,Changed mind
ORD_0024741,CUST_06832,2024-03-08,COMPLETE,North,WH_1,36.51,0.13,6.99,2.91,46.28,Credit Card,PRM12,,
ORD_0024742,CUST_06832,2024-03-23,COMPLETE,North,WH_1,109.64,0.0,0.0,8.77,118.41,Credit Card,,,
ORD_0024743,CUST_06832,2024-04-04,COMPLETE,North,WH_1,109.71,0.0,0.0,8.78,118.49,Credit Card,,,
ORD_0024744,CUST_06832,2024-08-15,COMPLETE,North,WH_4,127.56,0.0,0.0,10.2,137.76,Debit Card,,,
ORD_0024745,CUST_06832,2024-12-08,COMPLETE,North,WH_4,127.52,0.0,0.0,10.2,137.72,Debit Card,,,
ORD_0024746,CUST_06835,2023-05-24,COMPLETE,East,WH_3,323.58,0.0,0.0,25.89,349.47,Credit Card,,,
ORD_0024747,CUST_06835,2023-09-15,COMPLETE,East,WH_2,150.29,0.0,0.0,12.02,162.31,Klarna,,,
ORD_0024748,CUST_06835,2024-01-19,COMPLETE,East,WH_3,218.54,0.0,0.0,17.48,236.02,Credit Card,,,
ORD_0024749,CUST_06835,2024-01-26,COMPLETE,East,WH_3,655.86,0.0,0.0,52.47,708.33,Apple Pay,,,
ORD_0024750,CUST_06835,2024-02-08,PENDING,East,WH_3,328.14,0.0,0.0,26.25,354.39,PayPal,,,
ORD_0024751,CUST_06835,2024-02-13,COMPLETE,East,WH_3,456.73,0.69,0.0,36.48,492.52,Klarna,PRM06,,
ORD_0024752,CUST_06835,2024-07-08,COMPLETE,East,WH_2,380.77,0.0,0.0,30.46,411.23,Debit Card,,,
ORD_0024753,CUST_06835,2024-10-10,COMPLETE,East,WH_1,110.82,0.0,0.0,8.87,119.69,Credit Card,,,
ORD_0024754,CUST_06836,2024-12-20,COMPLETE,West,WH_4,185.33,0.37,0.0,14.8,199.76,PayPal,PRM11,,
ORD_0024755,CUST_06838,2024-11-16,COMPLETE,East,WH_4,113.57,0.0,0.0,9.09,122.66,Credit Card,,,
ORD_0024756,CUST_06843,2024-09-25,COMPLETE,North,WH_1,163.59,0.0,0.0,13.09,176.68,Debit Card,,,
ORD_0024757,CUST_06844,2023-11-01,COMPLETE,North,WH_1,109.67,0.0,0.0,8.77,118.44,Credit Card,,,
ORD_0024758,CUST_06844,2023-11-11,PROCESSING,North,WH_1,49.7,0.0,6.99,3.98,60.67,Debit Card,,,
ORD_0024759,CUST_06844,2023-11-27,COMPLETE,North,WH_1,83.84,0.25,0.0,6.69,90.28,Credit Card,PRM04,,
ORD_0024760,CUST_06844,2024-01-16,COMPLETE,North,WH_1,109.25,0.0,0.0,8.74,117.99,Debit Card,,,
ORD_0024761,CUST_06844,2024-04-18,COMPLETE,North,WH_2,39.93,0.0,6.99,3.19,50.11,Credit Card,,,
ORD_0024762,CUST_06844,2024-08-22,CANCELED,North,WH_1,42.53,0.0,6.99,3.4,52.92,Credit Card,,2024-08-24,Delivery too slow
ORD_0024763,CUST_06844,2024-11-14,PAYMENT_REVIEW,North,WH_2,176.3,0.0,0.0,14.1,190.4,PayPal,,,
ORD_0024764,CUST_06844,2024-11-17,COMPLETE,North,WH_2,61.51,0.0,6.99,4.92,73.42,Credit Card,,,
ORD_0024765,CUST_06844,2024-11-21,COMPLETE,North,WH_1,60.69,0.18,6.99,4.84,72.34,Credit Card,PRM10,,
ORD_0024766,CUST_06845,2023-08-06,COMPLETE,South,WH_2,48.13,0.0,6.99,3.85,58.97,Debit Card,,,
ORD_0024767,CUST_06846,2023-12-09,PROCESSING,North,WH_1,8.8,0.0,6.99,0.7,16.49,PayPal,,,
ORD_0024768,CUST_06846,2024-02-18,COMPLETE,North,WH_1,109.44,0.0,0.0,8.76,118.2,PayPal,,,
ORD_0024769,CUST_06846,2024-08-12,COMPLETE,North,WH_1,79.77,0.0,0.0,6.38,86.15,Credit Card,,,
ORD_0024770,CUST_06847,2024-02-16,COMPLETE,North,WH_5,109.43,0.0,0.0,8.75,118.18,Credit Card,,,
ORD_0024771,CUST_06847,2024-10-26,COMPLETE,North,WH_3,42.68,0.0,6.99,3.41,53.08,Debit Card,,,
ORD_0024772,CUST_06848,2024-05-10,COMPLETE,North,WH_4,127.77,0.0,0.0,10.22,137.99,Credit Card,,,
ORD_0024773,CUST_06848,2024-05-29,COMPLETE,North,WH_3,49.86,0.0,6.99,3.99,60.84,Apple Pay,,,
ORD_0024774,CUST_06848,2024-11-08,COMPLETE,North,WH_2,44.94,0.0,6.99,3.6,55.53,Credit Card,,,
ORD_0024775,CUST_06849,2024-11-17,CLOSED,South,WH_2,90.18,0.0,0.0,7.21,97.39,Apple Pay,,,
ORD_0024776,CUST_06850,2024-10-17,COMPLETE,North,WH_3,110.86,0.0,0.0,8.87,119.73,PayPal,,,
ORD_0024777,CUST_06850,2024-12-08,COMPLETE,North,WH_1,79.53,0.0,0.0,6.36,85.89,Credit Card,,,
ORD_0024778,CUST_06850,2024-12-27,COMPLETE,North,WH_5,194.79,0.0,0.0,15.58,210.37,Credit Card,,,
ORD_0024779,CUST_06852,2023-11-06,COMPLETE,West,WH_4,217.66,0.0,0.0,17.41,235.07,Credit Card,,,
ORD_0024780,CUST_06852,2023-12-27,COMPLETE,West,WH_5,74.77,0.15,6.99,5.97,87.58,Debit Card,PRM05,,
ORD_0024781,CUST_06853,2024-02-20,COMPLETE,South,WH_2,50.88,0.0,6.99,4.07,61.94,Credit Card,,,
ORD_0024782,CUST_06853,2024-05-01,COMPLETE,South,WH_1,42.28,0.0,6.99,3.38,52.65,Credit Card,,,
ORD_0024783,CUST_06853,2024-06-27,COMPLETE,South,WH_2,220.4,0.0,0.0,17.63,238.03,Debit Card,,,
ORD_0024784,CUST_06853,2024-11-10,COMPLETE,South,WH_4,42.71,0.0,6.99,3.42,53.12,Debit Card,,,
ORD_0024785,CUST_06853,2024-11-13,COMPLETE,South,WH_4,61.5,0.0,6.99,4.92,73.41,Apple Pay,,,
ORD_0024786,CUST_06854,2023-11-24,CLOSED,North,WH_1,41.92,0.13,6.99,3.34,52.12,Credit Card,PRM04,,
ORD_0024787,CUST_06854,2023-11-27,CLOSED,North,WH_1,370.99,0.0,0.0,29.68,400.67,Credit Card,,,
ORD_0024788,CUST_06854,2023-12-28,COMPLETE,North,WH_1,41.99,0.08,6.99,3.35,52.25,Credit Card,PRM05,,
ORD_0024789,CUST_06854,2024-03-07,COMPLETE,North,WH_1,219.16,0.77,0.0,17.47,235.86,Klarna,PRM12,,
ORD_0024790,CUST_06854,2024-07-06,COMPLETE,North,WH_3,110.26,0.0,0.0,8.82,119.08,Debit Card,,,
ORD_0024791,CUST_06854,2024-07-11,PROCESSING,North,WH_5,110.29,0.0,0.0,8.82,119.11,Credit Card,,,
ORD_0024792,CUST_06854,2024-06-13,COMPLETE,North,WH_1,26.51,0.0,6.99,2.12,35.62,Debit Card,,,
ORD_0024793,CUST_06854,2024-07-26,COMPLETE,North,WH_1,110.37,0.0,0.0,8.83,119.2,PayPal,,,
ORD_0024794,CUST_06854,2024-09-30,COMPLETE,North,WH_1,282.02,0.0,0.0,22.56,304.58,Credit Card,,,
ORD_0024795,CUST_06854,2024-10-09,COMPLETE,North,WH_1,177.72,0.0,0.0,14.22,191.94,Credit Card,,,
ORD_0024796,CUST_06855,2023-09-25,COMPLETE,East,WH_1,217.18,0.0,0.0,17.37,234.55,Credit Card,,,
ORD_0024797,CUST_06856,2023-01-20,COMPLETE,West,WH_4,130.14,0.0,0.0,10.41,140.55,Credit Card,,,
ORD_0024798,CUST_06856,2023-02-15,COMPLETE,West,WH_4,38.39,0.0,6.99,3.07,48.45,Debit Card,,,
ORD_0024799,CUST_06856,2023-03-02,CANCELED,West,WH_1,58.67,0.0,6.99,4.69,70.35,Credit Card,,2023-03-04,Delivery too slow
ORD_0024800,CUST_06856,2023-03-13,COMPLETE,West,WH_1,156.12,0.0,0.0,12.49,168.61,Credit Card,,,
ORD_0024801,CUST_06856,2023-04-05,CANCELED,West,WH_3,48.74,0.1,6.99,3.89,59.52,Klarna,PRM02,2023-04-05,Payment issue
ORD_0024802,CUST_06856,2023-04-11,COMPLETE,West,WH_4,447.06,0.0,0.0,35.76,482.82,Klarna,,,
ORD_0024803,CUST_06856,2023-04-26,COMPLETE,West,WH_4,107.69,0.0,0.0,8.62,116.31,Credit Card,,,
ORD_0024804,CUST_06856,2023-05-28,COMPLETE,West,WH_4,107.88,0.0,0.0,8.63,116.51,Credit Card,,,
ORD_0024805,CUST_06856,2023-06-06,COMPLETE,West,WH_3,215.86,0.0,0.0,17.27,233.13,Debit Card,,,
ORD_0024806,CUST_06856,2023-09-13,COMPLETE,West,WH_4,43.94,0.0,6.99,3.52,54.45,Klarna,,,
ORD_0024807,CUST_06856,2023-09-25,COMPLETE,West,WH_4,92.22,0.0,0.0,7.38,99.6,Credit Card,,,
ORD_0024808,CUST_06856,2023-11-05,COMPLETE,West,WH_4,326.49,0.0,0.0,26.12,352.61,PayPal,,,
ORD_0024809,CUST_06856,2023-12-04,COMPLETE,West,WH_4,109.0,0.0,0.0,8.72,117.72,Klarna,,,
ORD_0024810,CUST_06856,2023-12-07,COMPLETE,West,WH_3,33.56,0.0,6.99,2.68,43.23,Credit Card,,,
ORD_0024811,CUST_06856,2024-01-18,COMPLETE,West,WH_4,180.21,0.0,0.0,14.42,194.63,Debit Card,,,
ORD_0024812,CUST_06856,2024-01-21,COMPLETE,West,WH_2,109.28,0.0,0.0,8.74,118.02,Credit Card,,,
ORD_0024813,CUST_06856,2024-03-27,COMPLETE,West,WH_4,598.37,0.0,0.0,47.87,646.24,Credit Card,,,
ORD_0024814,CUST_06856,2024-04-15,COMPLETE,West,WH_1,219.56,0.0,0.0,17.56,237.12,Credit Card,,,
ORD_0024815,CUST_06856,2024-05-11,COMPLETE,West,WH_1,48.26,0.0,6.99,3.86,59.11,Apple Pay,,,
ORD_0024816,CUST_06856,2024-10-02,COMPLETE,West,WH_1,42.62,0.0,6.99,3.41,53.02,Apple Pay,,,
ORD_0024817,CUST_06856,2024-10-12,COMPLETE,West,WH_4,45.01,0.0,6.99,3.6,55.6,Klarna,,,
ORD_0024818,CUST_06856,2024-10-26,COMPLETE,West,WH_4,110.91,0.0,0.0,8.87,119.78,PayPal,,,
ORD_0024819,CUST_06857,2023-11-25,COMPLETE,West,WH_4,98.72,0.0,0.0,7.9,106.62,Credit Card,,,
ORD_0024820,CUST_06857,2024-07-24,COMPLETE,West,WH_4,110.36,0.0,0.0,8.83,119.19,Credit Card,,,
ORD_0024821,CUST_06858,2023-10-13,COMPLETE,South,WH_2,41.82,0.0,6.99,3.35,52.16,Credit Card,,,
ORD_0024822,CUST_06858,2023-10-27,COMPLETE,South,WH_2,118.88,0.0,0.0,9.51,128.39,Credit Card,,,
ORD_0024823,CUST_06858,2023-11-06,COMPLETE,South,WH_4,48.37,0.0,6.99,3.87,59.23,Credit Card,,,
ORD_0024824,CUST_06858,2024-05-17,COMPLETE,South,WH_2,109.96,0.0,0.0,8.8,118.76,Credit Card,,,
ORD_0024825,CUST_06859,2024-05-08,PROCESSING,East,WH_3,159.71,0.0,0.0,12.78,172.49,Credit Card,,,
ORD_0024826,CUST_06860,2023-03-30,COMPLETE,North,WH_1,364.0,0.0,0.0,29.12,393.12,Credit Card,,,
ORD_0024827,CUST_06860,2023-04-09,COMPLETE,North,WH_1,41.4,0.0,6.99,3.31,51.7,Credit Card,,,
ORD_0024828,CUST_06860,2023-04-15,COMPLETE,North,WH_5,41.41,0.0,6.99,3.31,51.71,Debit Card,,,
ORD_0024829,CUST_06860,2023-05-19,COMPLETE,North,WH_5,107.83,0.0,0.0,8.63,116.46,Credit Card,,,
ORD_0024830,CUST_06860,2023-05-26,COMPLETE,North,WH_5,383.76,0.0,0.0,30.7,414.46,Credit Card,,,
ORD_0024831,CUST_06860,2023-08-15,PENDING_PAYMENT,North,WH_1,108.35,0.0,0.0,8.67,117.02,Credit Card,,,
ORD_0024832,CUST_06860,2023-08-31,COMPLETE,North,WH_1,108.44,0.0,0.0,8.68,117.12,PayPal,,,
ORD_0024833,CUST_06860,2023-12-23,COMPLETE,North,WH_1,140.86,0.28,0.0,11.25,151.83,Klarna,PRM05,,
ORD_0024834,CUST_06860,2024-02-23,COMPLETE,North,WH_3,84.24,0.0,0.0,6.74,90.98,Credit Card,,,
ORD_0024835,CUST_06860,2024-04-26,COMPLETE,North,WH_2,149.31,0.0,0.0,11.94,161.25,Credit Card,,,
ORD_0024836,CUST_06860,2024-06-02,COMPLETE,North,WH_4,110.06,0.0,0.0,8.8,118.86,Credit Card,,,
ORD_0024837,CUST_06860,2024-07-16,COMPLETE,North,WH_1,42.45,0.0,6.99,3.4,52.84,Credit Card,,,
ORD_0024838,CUST_06860,2024-08-08,COMPLETE,North,WH_1,152.95,0.0,0.0,12.24,165.19,Debit Card,,,
ORD_0024839,CUST_06860,2024-10-13,COMPLETE,North,WH_1,110.84,0.0,0.0,8.87,119.71,PayPal,,,
ORD_0024840,CUST_06861,2023-10-25,COMPLETE,North,WH_4,83.7,0.0,0.0,6.7,90.4,Credit Card,,,
ORD_0024841,CUST_06861,2024-05-01,CANCELED,North,WH_1,11.48,0.0,6.99,0.92,19.39,Credit Card,,2024-05-01,Payment issue
ORD_0024842,CUST_06862,2023-03-28,COMPLETE,East,WH_3,215.04,0.0,0.0,17.2,232.24,PayPal,,,
ORD_0024843,CUST_06862,2023-04-18,COMPLETE,East,WH_3,43.58,0.0,6.99,3.49,54.06,Credit Card,,,
ORD_0024844,CUST_06862,2023-05-01,COMPLETE,East,WH_3,87.22,0.0,0.0,6.98,94.2,Credit Card,,,
ORD_0024845,CUST_06862,2023-06-11,COMPLETE,East,WH_3,431.84,0.0,0.0,34.55,466.39,Credit Card,,,
ORD_0024846,CUST_06862,2023-07-01,PENDING_PAYMENT,East,WH_3,41.59,0.0,6.99,3.33,51.91,Credit Card,,,
ORD_0024847,CUST_06862,2023-07-13,COMPLETE,East,WH_1,149.77,0.0,0.0,11.98,161.75,Apple Pay,,,
ORD_0024848,CUST_06862,2023-11-11,COMPLETE,East,WH_3,259.61,0.0,0.0,20.77,280.38,Credit Card,,,
ORD_0024849,CUST_06862,2023-11-13,COMPLETE,East,WH_3,217.74,0.0,0.0,17.42,235.16,Credit Card,,,
ORD_0024850,CUST_06862,2024-09-01,COMPLETE,East,WH_3,49.15,0.0,6.99,3.93,60.07,Credit Card,,,
ORD_0024851,CUST_06862,2024-12-23,COMPLETE,East,WH_3,176.3,0.0,0.0,14.1,190.4,Credit Card,,,
ORD_0024852,CUST_06862,2024-12-26,COMPLETE,East,WH_3,231.12,0.0,0.0,18.49,249.61,Credit Card,,,
ORD_0024853,CUST_06864,2024-05-11,ON_HOLD,West,WH_4,219.86,0.0,0.0,17.59,237.45,Credit Card,,,
ORD_0024854,CUST_06864,2024-05-21,COMPLETE,West,WH_4,174.96,0.0,0.0,14.0,188.96,Credit Card,,,
ORD_0024855,CUST_06864,2024-06-09,COMPLETE,West,WH_4,239.7,0.0,0.0,19.18,258.88,Credit Card,,,
ORD_0024856,CUST_06864,2024-06-12,COMPLETE,West,WH_4,43.66,0.0,6.99,3.49,54.14,PayPal,,,
ORD_0024857,CUST_06864,2024-11-21,ON_HOLD,West,WH_4,62.66,0.19,6.99,5.0,74.46,Credit Card,PRM10,,
ORD_0024858,CUST_06865,2023-12-13,COMPLETE,South,WH_3,273.9,0.0,0.0,21.91,295.81,Credit Card,,,
ORD_0024859,CUST_06865,2023-12-13,COMPLETE,South,WH_4,109.05,0.0,0.0,8.72,117.77,Credit Card,,,
ORD_0024860,CUST_06865,2024-05-02,COMPLETE,South,WH_2,44.49,0.0,6.99,3.56,55.04,Apple Pay,,,
ORD_0024861,CUST_06865,2024-05-17,COMPLETE,South,WH_5,329.88,0.0,0.0,26.39,356.27,Credit Card,,,
ORD_0024862,CUST_06865,2024-08-15,COMPLETE,South,WH_2,195.53,0.0,0.0,15.64,211.17,Credit Card,,,
ORD_0024863,CUST_06865,2024-10-05,COMPLETE,South,WH_2,17.89,0.0,6.99,1.43,26.31,Credit Card,,,
ORD_0024864,CUST_06865,2024-12-19,CANCELED,South,WH_2,106.78,0.0,0.0,8.54,115.32,Credit Card,,2024-12-21,Payment issue
ORD_0024865,CUST_06866,2023-06-25,CLOSED,West,WH_1,249.24,0.0,0.0,19.94,269.18,Credit Card,,,
ORD_0024866,CUST_06866,2023-07-11,CLOSED,West,WH_4,43.78,0.0,6.99,3.5,54.27,Credit Card,,,
ORD_0024867,CUST_06866,2023-09-02,COMPLETE,West,WH_5,367.08,0.0,0.0,29.37,396.45,PayPal,,,
ORD_0024868,CUST_06866,2023-09-21,PROCESSING,West,WH_4,48.23,0.0,6.99,3.86,59.08,Credit Card,,,
ORD_0024869,CUST_06866,2023-09-24,COMPLETE,West,WH_4,150.36,0.0,0.0,12.03,162.39,Credit Card,,,
ORD_0024870,CUST_06866,2023-11-14,COMPLETE,West,WH_1,108.88,0.0,0.0,8.71,117.59,Credit Card,,,
ORD_0024871,CUST_06866,2023-12-28,COMPLETE,West,WH_4,41.99,0.08,6.99,3.35,52.25,Credit Card,PRM05,,
ORD_0024872,CUST_06869,2024-08-10,COMPLETE,North,WH_1,103.7,0.0,0.0,8.3,112.0,Credit Card,,,
ORD_0024873,CUST_06869,2024-12-22,PROCESSING,North,WH_3,42.81,0.0,6.99,3.42,53.22,Apple Pay,,,
ORD_0024874,CUST_06870,2024-04-27,COMPLETE,East,WH_4,329.55,0.0,0.0,26.36,355.91,Credit Card,,,
ORD_0024875,CUST_06871,2024-11-06,COMPLETE,South,WH_5,42.7,0.0,6.99,3.42,53.11,Credit Card,,,
ORD_0024876,CUST_06873,2023-12-19,COMPLETE,East,WH_3,229.44,0.46,0.0,18.32,247.3,Debit Card,PRM05,,
ORD_0024877,CUST_06874,2024-08-12,COMPLETE,North,WH_1,170.84,0.0,0.0,13.67,184.51,Credit Card,,,
ORD_0024878,CUST_06874,2024-09-17,COMPLETE,North,WH_1,110.69,0.0,0.0,8.86,119.55,Debit Card,,,
ORD_0024879,CUST_06875,2023-09-16,COMPLETE,North,WH_3,108.53,0.0,0.0,8.68,117.21,Credit Card,,,
ORD_0024880,CUST_06875,2023-09-21,COMPLETE,North,WH_1,43.95,0.0,6.99,3.52,54.46,Credit Card,,,
ORD_0024881,CUST_06875,2023-10-04,COMPLETE,North,WH_1,238.82,0.0,0.0,19.11,257.93,PayPal,,,
ORD_0024882,CUST_06875,2023-10-26,COMPLETE,North,WH_1,157.12,0.0,0.0,12.57,169.69,PayPal,,,
ORD_0024883,CUST_06875,2023-10-31,ON_HOLD,North,WH_1,108.8,0.0,0.0,8.7,117.5,Credit Card,,,
ORD_0024884,CUST_06875,2023-12-24,COMPLETE,North,WH_1,41.99,0.08,6.99,3.35,52.25,Credit Card,PRM05,,
ORD_0024885,CUST_06875,2023-12-31,COMPLETE,North,WH_1,109.15,0.0,0.0,8.73,117.88,Credit Card,,,
ORD_0024886,CUST_06875,2024-01-09,ON_HOLD,North,WH_2,59.68,0.0,6.99,4.77,71.44,Credit Card,,,
ORD_0024887,CUST_06875,2024-01-12,CANCELED,North,WH_2,197.66,0.0,0.0,15.81,213.47,PayPal,,2024-01-14,Changed mind
ORD_0024888,CUST_06875,2024-04-27,COMPLETE,North,WH_1,76.13,0.0,0.0,6.09,82.22,Credit Card,,,
ORD_0024889,CUST_06875,2024-08-11,COMPLETE,North,WH_1,110.47,0.0,0.0,8.84,119.31,Credit Card,,,
ORD_0024890,CUST_06875,2024-10-26,CLOSED,North,WH_1,44.91,0.0,6.99,3.59,55.49,PayPal,,,
ORD_0024891,CUST_06875,2024-11-08,COMPLETE,North,WH_1,221.98,0.0,0.0,17.76,239.74,Credit Card,,,
ORD_0024892,CUST_06875,2024-12-28,ON_HOLD,North,WH_1,60.81,0.0,6.99,4.86,72.66,Debit Card,,,
ORD_0024893,CUST_06876,2024-08-03,COMPLETE,West,WH_2,65.01,0.17,6.99,5.19,77.02,Debit Card,PRM08,,
ORD_0024894,CUST_06876,2024-08-26,PROCESSING,West,WH_2,44.76,0.0,6.99,3.58,55.33,Credit Card,,,
ORD_0024895,CUST_06876,2024-09-04,COMPLETE,West,WH_4,85.12,0.12,0.0,6.8,91.8,Apple Pay,PRM09,,
ORD_0024896,CUST_06876,2024-09-07,CLOSED,West,WH_4,110.63,0.0,0.0,8.85,119.48,PayPal,,,
ORD_0024897,CUST_06876,2024-09-21,COMPLETE,West,WH_1,603.66,0.0,0.0,48.29,651.95,Credit Card,,,
ORD_0024898,CUST_06876,2024-11-06,COMPLETE,West,WH_4,17.92,0.0,6.99,1.43,26.34,PayPal,,,
ORD_0024899,CUST_06876,2024-12-09,COMPLETE,West,WH_4,76.78,0.0,0.0,6.14,82.92,Credit Card,,,
ORD_0024900,CUST_06876,2024-12-17,SUSPECTED_FRAUD,West,WH_4,56.88,0.0,6.99,4.55,68.42,Credit Card,,,
ORD_0024901,CUST_06876,2024-12-30,PROCESSING,West,WH_4,153.72,0.0,0.0,12.3,166.02,Credit Card,,,
ORD_0024902,CUST_06877,2023-12-19,COMPLETE,East,WH_3,228.3,0.46,0.0,18.23,246.07,Debit Card,PRM05,,
ORD_0024903,CUST_06878,2023-01-11,COMPLETE,North,WH_1,107.0,0.16,0.0,8.55,115.39,Debit Card,PRM01,,
ORD_0024904,CUST_06878,2023-01-15,COMPLETE,North,WH_1,62.08,0.0,6.99,4.97,74.04,PayPal,,,
ORD_0024905,CUST_06878,2023-01-25,SUSPECTED_FRAUD,North,WH_1,380.04,0.0,0.0,30.4,410.44,Klarna,,,
ORD_0024906,CUST_06878,2023-01-28,COMPLETE,North,WH_1,148.42,0.0,0.0,11.87,160.29,Credit Card,,,
ORD_0024907,CUST_06878,2023-03-09,COMPLETE,North,WH_3,201.3,0.0,0.0,16.1,217.4,Credit Card,,,
ORD_0024908,CUST_06878,2023-03-16,COMPLETE,North,WH_2,148.8,0.0,0.0,11.9,160.7,Credit Card,,,
